"Refid","Bibliography","User","Ris Code","Level","DE_DACRAH_OB4_Covetlab_k","studyID
Unique ID to link all observations from the same study or experiment","sampCountry
Country where study was performed","sampY
Year the study was conducted
(-1 if not reported)","agent
Causative agent of vector borne diseases","agentSubtype
Question form DACRAH1, no need to answer","agentSubtypeTypeWhat type of further detailed information is given regarding the agent.Select here, and type below.","agentSubtypeTypeWhat type of further detailed information is given regarding the agent.Select here, and type below._comment","agentDetails
The further information given regarding the sutype type given above. ","studyTargetHOST
Species target of the study. ","studyTargetHOST
Species target of the study. _comment","studyTargetVector
Please select the specific vector, for studies which were targetted at vectors. Leave EMPTY for animal treatemtn studies, not addressing any vector.","ageMonths
Age of animals in months
(-1 if not reported)","age
Age class of animals (DACRAH 1 question, do not use)","sampStrategy
Strategy used to select sampling units for inclusion in the study","sampStrategy
Strategy used to select sampling units for inclusion in the study_comment","sampUnit
Type of unit sampled in the study and reported in sampUnitSize","sampUnit
Type of unit sampled in the study and reported in sampUnitSize_comment","sampUnitSize
Number of units in the group (the number of units listed above (e.g. herds))","route
Method of application or treatment regime or administration method of vaccine","route
Method of application or treatment regime or administration method of vaccine_comment","intervention
Intervention or treatment","testsubstance
Insecticide or pharmaceutical substance","testsubstance2
Insecticide or pharmaceutical substance","testSubstanceCategorical","testSubstanceCategorical_comment","testSubstanceCategorical 2","Test Substance concentration/formulation IN PERCENTAGE","Test Substance 2 concentration/formulation IN PERCENTAGE","dosageFreq
Dosage frequency: number of doses (=how many times is the dose aministred?)","dosageFreq2
Dosage frequency: number of doses (=how many times is the dose aministred?)","dosageInterval
Dosage - interval at which the dose is given (days) (how many days are in between the administration of 2 doses)","dosageInterval2
Dosage - interval at which the dose is given (days) (how many days are in between the administration of 2 doses)","dose
quantity of vaccine/insecticide/pharmaceutical given - value reported in the study","dose2
quantity of vaccine/insecticide/pharmaceutical given - value reported in the study","doseUnits
Units of measurement for the reported parameter value","doseUnits
Units of measurement for the reported parameter value_comment","doseUnits2
Units of measurement for the reported parameter value","doseUnits2
Units of measurement for the reported parameter value_comment","SubstanceDoseComments
Add any other comments about dosage and the test substance.
Please try as much as possible to enter some quantitiative data
in the fields above (for instance the most frequent dosage regimen,
or the start regimen), and then add any additional details here.
Please also try to leave the testSubstance name as clean as possible","sampledMatrix
Tissue sampled for testing","sampledMatrix
Tissue sampled for testing_comment","anMethCode
Laboratory test used to analyse for virus, antibodies or antigens associated with the VBD","anMethCode
Laboratory test used to analyse for virus, antibodies or antigens associated with the VBD_comment","anMethText
Description of laboratory method (where relevant include method of calculation of cut-offs)","anMatText
Target of laboratory test","anMatText
Target of laboratory test_comment","timePoint
Indicate time point in days from the start of the study to which the following parameters (dead, clinical and tested) correspond","nAnimals
total number of animals in the group","clinical
Number of animals with clinical signs","Titres
What is the titre of neutrilising antibodies at the timepoint?","nTested
Number of samples tested","nPositive
Number of samples positive","nNegative
Number of samples negative","dead (or mortality)
Number of dead animals (if reported as percentage, please provide percentage -e.g. 20 for 20% - and change the units in the following question).","dead (or mortality) Units
Units of measurement of the reported dead/mortality","efficacy
1-RR","LCI_EF
Lower Confidence interval limit - Efficacy","UCI_EF
Upper confidence interval limit - Efficacy","Other outcomes: choose","Outcome: numerical value
 ","Outcome: units","OUTCOMESOtherComments
Please give any details that could not be reported in the format above.
Please first make sure to report as many results as possible in a quantitative format above, and leave any additional comments here.","Study design STRENGTHSAdd notes on the strengths of the study design.","Study design WEAKNESSESAdd any notes on the study design weaknesses - lack of proper controls, lack of proper analyses methods, flaws in the way data were reported, etc. What is the impact of these flaws on the use of the data collected?"
12168," J. L. Guarga, J. Moreno, J. Lucientes, M. J. Gracia, M. A. Peribanez, J. A. Castillo (2002).  Evaluation of a specific immunochemotherapy for the treatment of canine visceral leishmaniasis Veterinary Immunology and Immunopathology, 88(#issue#),  13-20",ann.lindberg,,4,,2,Spain,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,Adult,,,"animal / individual",,5,MULTIPLE,,Control,"No treatment",,"CONTROL - no treatment/only supportive treatment",,,,,,,,,,,,,,,,"Lymph node (as part-nature)",,"Morphological identification",,"popliteal lymph node aspirate, staining with Giemsa stain, observed for presence of parasites in 100 fields looking in 100 different fields were considered as negative.",Parasite,,180,,,,5,5,,,,,,,,,,,,
12168," J. L. Guarga, J. Moreno, J. Lucientes, M. J. Gracia, M. A. Peribanez, J. A. Castillo (2002).  Evaluation of a specific immunochemotherapy for the treatment of canine visceral leishmaniasis Veterinary Immunology and Immunopathology, 88(#issue#),  13-20",ann.lindberg,,4,,2,Spain,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,Adult,,,"animal / individual",,5,,,Control,"No treatment",,"CONTROL - no treatment/only supportive treatment",,,,,,,,,,,,,,,,Vector,,"Morphological identification",,"sand flies fed on dogs then subsequently dissected to detect the presence of Leishmania promastigotes in their middle gut",Parasite,,,,,,375,193,,,,,,,,,,,,
12173," A. S. M. Gavgani, M. H. Hodjati, H. Mohite, C. R. Davies (2002).  Effect of insecticide-impregnated dog collars on incidence of zoonotic visceral leishmaniasis in Iranian children: a matched-cluster randomised trial Lancet, 360(#issue#),  374-379",ann.lindberg,,4,,1,"Iran, Islamic Republic of",2000,"Leishmania infantum",,,,,"Human (homo sapiens) ",,sandflies,,Young,,,village,,9,"External use - collar/ear tag",,"Insecticide treatment",deltamethrin,,deltamethrin,,,,,,,,,40000,,mg/kg,,,,"deltamethrin impregnated dog collars","Blood serum (as part-nature)",,"direct agglutination test (DAT)",,"cutoff point to designate human infection with L infantum, 1 in 1600",Antibody,,365,,,,,,,,,0.57,0.90,0.36,,,,"In efficacy, I have entered the odds ratio for DAT conversion in treated vs control villages",,
12173," A. S. M. Gavgani, M. H. Hodjati, H. Mohite, C. R. Davies (2002).  Effect of insecticide-impregnated dog collars on incidence of zoonotic visceral leishmaniasis in Iranian children: a matched-cluster randomised trial Lancet, 360(#issue#),  374-379",ann.lindberg,,4,,1,"Iran, Islamic Republic of",2000,"Leishmania infantum",,,,,"Human (homo sapiens) ",,sandflies,,Young,,,village,,9,"External use - topic/spray",,"Insecticide treatment",deltamethrin,,deltamethrin,,,,,,,,,40000,,mg/kg,,,,"deltamethrin impregnated dog collars","Skin (as part-nature)",,"Skin test",,"leishmanin skin test. The volar surface of one forearm was injected intradermally with 0·1 mL antigen (at a concentration of 107 promastigotes per mL). The LST response was measured 48 h later, and an induration width of at least 5 mm regarded as a positive response.",Antibody,,365,,,,,,,,,0.66,1.08,0.41,,,,"In efficacy, I have entered the odds ratio for LST conversion in treated vs control villages",,
12173," A. S. M. Gavgani, M. H. Hodjati, H. Mohite, C. R. Davies (2002).  Effect of insecticide-impregnated dog collars on incidence of zoonotic visceral leishmaniasis in Iranian children: a matched-cluster randomised trial Lancet, 360(#issue#),  374-379",ann.lindberg,,4,,2,"Iran, Islamic Republic of",2000,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,sandflies,,,,,village,,9,"External use - topic/spray",,"Insecticide treatment",deltamethrin,,deltamethrin,,,,,,,,,40000,,mg/kg,,,,"deltamethrin impregnated dog collars","Blood serum (as part-nature)",,"direct agglutination test (DAT)",,"DAT direct agglutination test. cutoff point to designate dog infections (1 in 800)",Antibody,,365,,,,,,,,,0.46,0.70,0.30,,,,"In efficacy, I have entered the odds ratio for DAT conversion in treated vs control villages",,
12230," M. A. Melo, J. C. Franca-Silva, E. O. Azevedo, I. M. Tabosa, R. T. Da Costa, C. A. Da Costa, J. O. Costa, W. Mayrink, O. Genaro (2002).  Clinical trial on the efficacy of the N-methyl glucamine associated to immunotherapy in dogs, experimentally infected with Leishmania (Leishmania) chagasi Revue De Medecine Veterinaire, 153(#issue#),  75-84",tobias.lilja,,4,,1,Brazil,2000,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,8,Young,"Objective (random) sampling",,"animal / individual",,8,SUBCUTANEOUS,,"Pharmaceutical treatment","dead promastigote extracts of Leishmania as immunotherapy",,OTHERS,,,,,60,,1,,7,,log10,,,,"1x10(7) amastigotes","Bone marrow (as part-nature)",,"Immunofluorescence method",,"indirect immunofluorescence assay (IFA)",Parasite,,240,,,,8,3,5,,,,,,,,,,,
12230," M. A. Melo, J. C. Franca-Silva, E. O. Azevedo, I. M. Tabosa, R. T. Da Costa, C. A. Da Costa, J. O. Costa, W. Mayrink, O. Genaro (2002).  Clinical trial on the efficacy of the N-methyl glucamine associated to immunotherapy in dogs, experimentally infected with Leishmania (Leishmania) chagasi Revue De Medecine Veterinaire, 153(#issue#),  75-84",tobias.lilja,,4,,2,Brazil,2000,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,8,Young,"Objective (random) sampling",,"animal / individual",,8,SUBCUTANEOUS,,"Pharmaceutical treatment",Glucantime®,,"meglumine antimoniate",,,,,60,,1,,100,,mg/kg/day,,,,,"Bone marrow (as part-nature)",,"Immunofluorescence method",,"indirect immunofluorescence assay (IFA)",Parasite,,240,,,,7,0,7,1,"individuals (animals or vectors)",,,,,,,,,
12230," M. A. Melo, J. C. Franca-Silva, E. O. Azevedo, I. M. Tabosa, R. T. Da Costa, C. A. Da Costa, J. O. Costa, W. Mayrink, O. Genaro (2002).  Clinical trial on the efficacy of the N-methyl glucamine associated to immunotherapy in dogs, experimentally infected with Leishmania (Leishmania) chagasi Revue De Medecine Veterinaire, 153(#issue#),  75-84",tobias.lilja,,4,,3,Brazil,2000,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,8,Young,"Objective (random) sampling",,"animal / individual",,8,SUBCUTANEOUS,,"Pharmaceutical treatment","Glucantime® + dead promastigote extracts of Leishmania",,"meglumine antimoniate",,OTHERS,,,60,,1,,100,7,mg/kg/day,,log10,,"immunochemotherapy using Glucantime® and vaccine","Bone marrow (as part-nature)",,"Immunofluorescence method",,"indirect immunofluorescence assay (IFA)",Parasite,,240,,,,7,1,6,1,"individuals (animals or vectors)",,,,,,,,,
12230," M. A. Melo, J. C. Franca-Silva, E. O. Azevedo, I. M. Tabosa, R. T. Da Costa, C. A. Da Costa, J. O. Costa, W. Mayrink, O. Genaro (2002).  Clinical trial on the efficacy of the N-methyl glucamine associated to immunotherapy in dogs, experimentally infected with Leishmania (Leishmania) chagasi Revue De Medecine Veterinaire, 153(#issue#),  75-84",tobias.lilja,,4,,4,Brazil,2000,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,8,Young,"Objective (random) sampling",,"animal / individual",,8,SUBCUTANEOUS,,Control,"No treatment",,"CONTROL - no treatment/only supportive treatment",,,,,,,,,,,,,,,,"Bone marrow (as part-nature)",,"Immunofluorescence method",,"indirect immunofluorescence assay (IFA)",Parasite,,240,,,,7,5,2,1,"individuals (animals or vectors)",,,,,,,,,
12249," M. Maroli, V. Mizzoni, C. Siragusa, A. D'Orazi, L. Gradoni (2001).  Evidence for an impact on the incidence of canine leishmaniasis by the mass use of deltamethrin-impregnated dog collars in southern Italy Medical and Veterinary Entomology, 15(#issue#),  358-363",tobias.lilja,,4,,1,Italy,1999,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,sandflies,,,Unspecified,,"animal / individual",,350,"External use - collar/ear tag",,"Insecticide treatment",Deltamithrin,,deltamethrin,,,,,1,,,,,,,,,,,"Blood serum (as part-nature)",,"Indirect Immunofluorescence Antibody test (IFAT)",,"Antigen prepared from WHO ref strain (MHOM/TN/80/IPT1)",Antibody,,200,,,,114,4,110,,,,,,,,,,,
12249," M. Maroli, V. Mizzoni, C. Siragusa, A. D'Orazi, L. Gradoni (2001).  Evidence for an impact on the incidence of canine leishmaniasis by the mass use of deltamethrin-impregnated dog collars in southern Italy Medical and Veterinary Entomology, 15(#issue#),  358-363",tobias.lilja,,4,,3,Italy,1998,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,sandflies,,,Unspecified,,"animal / individual",,354,"External use - collar/ear tag",,"Insecticide treatment",Deltamethrin,,deltamethrin,,,,,1,,,,,,,,,,,"Blood serum (as part-nature)",,"Indirect Immunofluorescence Antibody test (IFAT)",,"Antigen prepared from WHO ref strain (MHOM/TN/80/IPT1)",Antibody,,200,,,,224,6,218,,,,,,,,,,,
12249," M. Maroli, V. Mizzoni, C. Siragusa, A. D'Orazi, L. Gradoni (2001).  Evidence for an impact on the incidence of canine leishmaniasis by the mass use of deltamethrin-impregnated dog collars in southern Italy Medical and Veterinary Entomology, 15(#issue#),  358-363",tobias.lilja,,4,,2,Italy,1999,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,sandflies,,,Unspecified,,"animal / individual",,264,,,Control,"No treatment",,"CONTROL - no treatment/only supportive treatment",,,,,,,,,,,,,,,,"Blood serum (as part-nature)",,"Indirect Immunofluorescence Antibody test (IFAT)",,"Antigen prepared from WHO ref strain (MHOM/TN/80/IPT1)",Antibody,,200,,,,93,24,69,,,,,,,,,,,
12249," M. Maroli, V. Mizzoni, C. Siragusa, A. D'Orazi, L. Gradoni (2001).  Evidence for an impact on the incidence of canine leishmaniasis by the mass use of deltamethrin-impregnated dog collars in southern Italy Medical and Veterinary Entomology, 15(#issue#),  358-363",tobias.lilja,,4,,4,Italy,1998,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,sandflies,,,Unspecified,,"animal / individual",,371,,,Control,"No treatment",,"CONTROL - no treatment/only supportive treatment",,,,,,,,,,,,,,,,"Blood serum (as part-nature)",,"Indirect Immunofluorescence Antibody test (IFAT)",,"Antigen prepared from WHO ref strain (MHOM/TN/80/IPT1)",Antibody,,200,,,,317,16,301,,,,,,,,,,,
12259," B. A. Mullens, A. C. Gerry, R. K. Velten (2001).  Failure of a permethrin treatment regime to protect cattle against bluetongue virus Journal of Medical Entomology, 38(#issue#),  760-762",tobias.lilja,,4,,1,"United States",1998,"Bluetongue virus",,,,,"Cattle (Bos taurus)",,midges,13,Adult,"Objective (random) sampling",,pen,,2,"External use - topic/spray",,"Insecticide treatment",Permethrin,,permethrin,,,,,6,,14,,0.2,,percentage,,,,,"Animal blood",,"ELISA, Competitive ELISA (C-ELISA)",,,Antibody,,23,,59,,106,59,47,0,"individuals (animals or vectors)",,,,,,,,,
12259," B. A. Mullens, A. C. Gerry, R. K. Velten (2001).  Failure of a permethrin treatment regime to protect cattle against bluetongue virus Journal of Medical Entomology, 38(#issue#),  760-762",tobias.lilja,,4,,2,"United States",1998,"Bluetongue virus",,,,,"Cattle (Bos taurus)",,midges,13,Adult,"Objective (random) sampling",,pen,,2,"External use - topic/spray",,"No intervention","No treatment",,"CONTROL - no treatment/only supportive treatment",,,,,,,,,,,,,,,,"Animal blood",,"ELISA, Competitive ELISA (C-ELISA)",,,Antibody,,23,,56,,117,56,61,0,"individuals (animals or vectors)",,,,,,,,,
12408," R. C. Mattioli, M. Bah, R. Reibel, F. Jongejan (2000).  Cowdria ruminantium antibodies in acaricide-treated and untreated cattle exposed to Amblyomma variegatum ticks in The Gambia Experimental and Applied Acarology, 24(#issue#),  957-969",ann.lindberg,,4,,2,Gambia,1995,"Ehrlichia ruminantium",,,,,"Zebu (Bos indicus)",,ticks,,Adult,,,"animal / individual",,20,,,Control,none,,"CONTROL - no treatment/only supportive treatment",,,,,,,,,,,,,,,"all animals (40)  were sprayed twice
with flumethrin (0.5% solution) at weekly interval (6 and 13 January 1995), thereafter half of the animals (20) received monthly acaricide treatments from 27 January 1995 to March 1995, then fortnightly until June 1995 and half (20) did not.","Blood serum (as part-nature)",,"Indirect ELISA (I-ELISA)",,"When the mean reactivity 960 of a screened serum sample, expressed by its optical density (OD) measured with an ELISA reader, was equal to or greater than twice that yielded by the negative controls, the sample was considered as positive",,,665,,,,176,68,,,,,,,,,,"serological prevalence of c. ruminantium over 10 months year (following 1 year of treatment)",,
12408," R. C. Mattioli, M. Bah, R. Reibel, F. Jongejan (2000).  Cowdria ruminantium antibodies in acaricide-treated and untreated cattle exposed to Amblyomma variegatum ticks in The Gambia Experimental and Applied Acarology, 24(#issue#),  957-969",ann.lindberg,,4,,2,Gambia,1995,"Ehrlichia ruminantium",,,,,"Zebu (Bos indicus)",,ticks,,Adult,,,"animal / individual",,20,,,Control,none,,"CONTROL - no treatment/only supportive treatment",,,,,,,,,,,,,,,"all animals (40)  were sprayed twice
with flumethrin (0.5% solution) at weekly interval (6 and 13 January 1995), thereafter half of the animals (20) received monthly acaricide treatments from 27 January 1995 to March 1995, then fortnightly until June 1995 and half (20) did not.","Blood serum (as part-nature)",,"Indirect ELISA (I-ELISA)",,"When the mean reactivity 960 of a screened serum sample, expressed by its optical density (OD) measured with an ELISA reader, was equal to or greater than twice that yielded by the negative controls, the sample was considered as positive",,,365,,,,203,106,,,,,,,,,,"serological prevalence of c. ruminantium over 1 year (while treatment was applied)",,
12408," R. C. Mattioli, M. Bah, R. Reibel, F. Jongejan (2000).  Cowdria ruminantium antibodies in acaricide-treated and untreated cattle exposed to Amblyomma variegatum ticks in The Gambia Experimental and Applied Acarology, 24(#issue#),  957-969",ann.lindberg,,4,,3,Gambia,1995,"Ehrlichia ruminantium",,,,,"Zebu (Bos indicus)",,ticks,,Adult,,,"animal / individual",,20,,,Control,none,,"CONTROL - no treatment/only supportive treatment",,,,,,,,,,,,,,,"all animals (40)  were sprayed twice
with flumethrin (0.5% solution) at weekly interval (6 and 13 January 1995), thereafter half of the animals (20) received monthly acaricide treatments from 27 January 1995 to March 1995, then fortnightly until June 1995 and half (20) did not.","Blood serum (as part-nature)",,"Indirect ELISA (I-ELISA)",,"When the mean reactivity 960 of a screened serum sample, expressed by its optical density (OD) measured with an ELISA reader, was equal to or greater than twice that yielded by the negative controls, the sample was considered as positive",,,365,,,,171,105,,,,,,,,,,"serological prevalence of c. ruminantium over 1 year (while treatment was applied)",,
12408," R. C. Mattioli, M. Bah, R. Reibel, F. Jongejan (2000).  Cowdria ruminantium antibodies in acaricide-treated and untreated cattle exposed to Amblyomma variegatum ticks in The Gambia Experimental and Applied Acarology, 24(#issue#),  957-969",ann.lindberg,,4,,3,Gambia,1995,"Ehrlichia ruminantium",,,,,"Zebu (Bos indicus)",,ticks,,Adult,,,"animal / individual",,20,,,Control,none,,"CONTROL - no treatment/only supportive treatment",,,,,,,,,,,,,,,"all animals (40)  were sprayed twice
with flumethrin (0.5% solution) at weekly interval (6 and 13 January 1995), thereafter half of the animals (20) received monthly acaricide treatments from 27 January 1995 to March 1995, then fortnightly until June 1995 and half (20) did not.","Blood serum (as part-nature)",,"Indirect ELISA (I-ELISA)",,"When the mean reactivity 960 of a screened serum sample, expressed by its optical density (OD) measured with an ELISA reader, was equal to or greater than twice that yielded by the negative controls, the sample was considered as positive",,,665,,,,124,81,,,,,,,,,,"serological prevalence of c. ruminantium over 10 months year (following 1 year of treatment)",,
12408," R. C. Mattioli, M. Bah, R. Reibel, F. Jongejan (2000).  Cowdria ruminantium antibodies in acaricide-treated and untreated cattle exposed to Amblyomma variegatum ticks in The Gambia Experimental and Applied Acarology, 24(#issue#),  957-969",ann.lindberg,,4,,4,Gambia,1995,"Ehrlichia ruminantium",,,,,"Zebu (Bos indicus)",,ticks,,Adult,,,"animal / individual",,20,"External use - topic/spray",,"Insecticide treatment",flumethrin,,flumethrin,,,,,7,,30,,1,,mg/kg,,,,"all animals (40)  were sprayed twice
with flumethrin (0.5% solution) at weekly interval (6 and 13 January 1995), thereafter half of the animals (20) received monthly acaricide treatments from 27 January 1995 to March 1995, then fortnightly until June 1995 and half (20) did not.","Blood serum (as part-nature)",,"Indirect ELISA (I-ELISA)",,"When the mean reactivity 960 of a screened serum sample, expressed by its optical density (OD) measured with an ELISA reader, was equal to or greater than twice that yielded by the negative controls, the sample was considered as positive",,,665,,,,123,55,,,,,,,,,,"serological prevalence of c. ruminantium over 10 months year (following 1 year of treatment)",,
12408," R. C. Mattioli, M. Bah, R. Reibel, F. Jongejan (2000).  Cowdria ruminantium antibodies in acaricide-treated and untreated cattle exposed to Amblyomma variegatum ticks in The Gambia Experimental and Applied Acarology, 24(#issue#),  957-969",ann.lindberg,,4,,4,Gambia,1995,"Ehrlichia ruminantium",,,,,"Zebu (Bos indicus)",,ticks,,Adult,,,"animal / individual",,20,"External use - topic/spray",,"Insecticide treatment",flumethrin,,flumethrin,,,,,7,,30,,1,,mg/kg,,,,"all animals (40)  were sprayed twice
with flumethrin (0.5% solution) at weekly interval (6 and 13 January 1995), thereafter half of the animals (20) received monthly acaricide treatments from 27 January 1995 to March 1995, then fortnightly until June 1995 and half (20) did not.","Blood serum (as part-nature)",,"Indirect ELISA (I-ELISA)",,"When the mean reactivity 960 of a screened serum sample, expressed by its optical density (OD) measured with an ELISA reader, was equal to or greater than twice that yielded by the negative controls, the sample was considered as positive",,,365,,,,190,66,,,,,,,,,,"serological prevalence of c. ruminantium over 1 year (while treatment was applied)",,
12408," R. C. Mattioli, M. Bah, R. Reibel, F. Jongejan (2000).  Cowdria ruminantium antibodies in acaricide-treated and untreated cattle exposed to Amblyomma variegatum ticks in The Gambia Experimental and Applied Acarology, 24(#issue#),  957-969",ann.lindberg,,4,,1,Gambia,1995,"Ehrlichia ruminantium",,,,,"Zebu (Bos indicus)",,ticks,,Adult,,,"animal / individual",,20,"External use - topic/spray",,"Insecticide treatment",flumethrin,,flumethrin,,,,,7,,30,,1,,mg/kg,,,,"all animals (40)  were sprayed twice
with flumethrin (0.5% solution) at weekly interval (6 and 13 January 1995), thereafter half of the animals (20) received monthly acaricide treatments from 27 January 1995 to March 1995, then fortnightly until June 1995.","Blood serum (as part-nature)",,"Indirect ELISA (I-ELISA)",,"When the mean reactivity 960 of a screened serum sample, expressed by its optical density (OD) measured with an ELISA reader, was equal to or greater than twice that yielded by the negative controls, the sample was considered as positive",,,665,,,,178,58,,,,,,,,,,"serological prevalence of c. ruminantium over 10 months year (following 1 year of treatment)",,
12408," R. C. Mattioli, M. Bah, R. Reibel, F. Jongejan (2000).  Cowdria ruminantium antibodies in acaricide-treated and untreated cattle exposed to Amblyomma variegatum ticks in The Gambia Experimental and Applied Acarology, 24(#issue#),  957-969",ann.lindberg,,4,,1,Gambia,1995,"Ehrlichia ruminantium",,,,,"Zebu (Bos indicus)",,ticks,,Adult,,,"animal / individual",,20,"External use - topic/spray",,"Insecticide treatment",flumethrin,,flumethrin,,,,,7,,30,,1,,mg/kg,,,,"all animals (40)  were sprayed twice
with flumethrin (0.5% solution) at weekly interval (6 and 13 January 1995), thereafter half of the animals (20) received monthly acaricide treatments from 27 January 1995 to March 1995, then fortnightly until June 1995.","Blood serum (as part-nature)",,"Indirect ELISA (I-ELISA)",,"When the mean reactivity 960 of a screened serum sample, expressed by its optical density (OD) measured with an ELISA reader, was equal to or greater than twice that yielded by the negative controls, the sample was considered as positive",,,365,,,,215,55,,,,,,,,,,"serological prevalence of c. ruminantium over 1 year (while treatment was applied)",,
12454," A. Rhalem, H. Sahibi, S. Lasri, C. L. Jaffe (1999).  Analysis of immune responses in dogs with canine visceral leishmaniasis before, and after, drug treatment Veterinary Immunology and Immunopathology, 71(#issue#),  69-76",thomas.rosendal,,4,,1,,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,5,INTRAMUSCULAR,,"Pharmaceutical treatment","dimethasulfonate pentamidine - two courses of treatment at three-week intervals. Each course consisted of eight injections at three-day intervals with dimethasulfonate pentamidine.",,"dimethasulfonate pentamidine",,,,,16,,,,4,,mg/kg,,,,"dimethasulfonate pentamidine - two courses of treatment at three-week intervals. Each course consisted of eight injections at three-day intervals with dimethasulfonate pentamidine.","Blood serum (as part-nature)",,"Enzyme linked immunosorbent assay (ELISA)",,"Sera were tested for anti- L infantum antibodies by ELISA test at 1 : 1000dilution. Microtiter plates were coated with the parasite antigens (crude Khemisset strain promastigotes  membranes  100 m g  proteins/ml)  and  the  rest  of  the  assay  carried  out  as described (Jaffe et al., 1988)",Antibody,,180,,0,,,,,0,"individuals (animals or vectors)",,,,,,,,,
12454," A. Rhalem, H. Sahibi, S. Lasri, C. L. Jaffe (1999).  Analysis of immune responses in dogs with canine visceral leishmaniasis before, and after, drug treatment Veterinary Immunology and Immunopathology, 71(#issue#),  69-76",thomas.rosendal,,4,,2,,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,5,,,Control,"No treatment",,"CONTROL - no treatment/only supportive treatment",,,,,,,,,,,,,,,,"Blood serum (as part-nature)",,"Enzyme linked immunosorbent assay (ELISA)",,"Sera were tested for anti- L infantum antibodies by ELISA test at 1 : 1000dilution. Microtiter plates were coated with the parasite antigens (crude Khemisset strain promastigotes  membranes  100 m g  proteins/ml)  and  the  rest  of  the  assay  carried  out  as described (Jaffe et al., 1988)",Antibody,,180,,,,,,,2,"individuals (animals or vectors)",,,,,,,,,
